artifact_root,seed,direction,metrics_path,variant,epochs,max_logged_composite_epoch,max_logged_validation_composite,max_composite_epoch_val_loss,best_checkpoint_epoch,best_checkpoint_selection,final_train_loss,final_val_loss,early_l2_epoch6_10,late_l2_last10,late_to_early_l2_ratio,early_feature_strength_epoch6_10,late_feature_strength_last10,target_balanced_accuracy,target_auc,target_sensitivity,target_specificity,memory_valid_slots,memory_total_assignments
/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_2_m0_mci_ad/r4,42,adni_to_nacc,/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_2_m0_mci_ad/r4/seed42/adni_to_nacc/apic_v3_2_x/journal_metrics.json,apic_v3_2_x,50,,,,47,"{'collapse_guard': None, 'performance_selector': {'current': 0.6214833759590792, 'ema': 0.5848252344416027, 'metric': 'subject_balanced_accuracy', 'window': 3}, 'seed': 42, 'val_loss': 1.1107773812009243, 'val_score': 0.5848252344416027}",0.23160946614450156,4.0420664788012095,0.0019046453366028421,0.004700761946784977,2.468051062550751,0.0015311088034938468,0.0037680741631204613,0.626461038961039,0.6755681818181818,0.5142857142857142,0.7386363636363636,4,95.0
/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_2_m0_mci_ad/r4,42,nacc_to_adni,/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_2_m0_mci_ad/r4/seed42/nacc_to_adni/apic_v3_2_x/journal_metrics.json,apic_v3_2_x,50,,,,3,"{'collapse_guard': None, 'performance_selector': {'current': 0.7, 'ema': 0.6952380952380951, 'metric': 'subject_balanced_accuracy', 'window': 3}, 'seed': 42, 'val_loss': 0.6137772366068417, 'val_score': 0.6952380952380951}",0.6116093020770967,1.8357652692698447,0.0019833531425713763,0.004766344741831735,2.4031750269406222,0.0017674252983139464,0.004179054670055042,0.7036437246963563,0.7404279930595721,0.7230769230769231,0.6842105263157895,0,0.0
