artifact_root,seed,direction,metrics_path,variant,epoch,phase,train_loss,val_loss,val_auc,val_balanced_accuracy,selection_eligible,selection_reasons,clean_ce,shift_ce,js,feature_consistency,intervention_penalty,apis_coefficient_l2,valid_intervention_frac,apis_feature_strength,style_confidence,style_entropy,style_delta,condition_gate,style_memory_valid_slots,style_memory_total_assignments
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,12,joint,0.10663505118194384,0.3441131494561527,1.1449921105813836,,,,,,,,,4.0981045850206005e-06,1.0,1.1309792004126448e-07,0.17946376247578358,0.9914996559361378,0.07125132436673325,0.028708206512123705,8,2324.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,13,joint,0.207696252696059,0.5577504852623844,1.0941592887448766,,,,,,,,,5.806585886192072e-06,1.0,1.4206299836639327e-07,0.18244032579732228,0.9883455626935844,0.06995904831642127,0.02947078290653516,8,2656.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,14,joint,0.05078538001728165,0.4913973071015789,1.0848854126111611,,,,,,,,,2.4134284529621705e-06,1.0,9.562117446443242e-08,0.20239677791853986,0.9850346762013723,0.07865112750645144,0.03296387119286032,8,2988.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,15,joint,0.03589225165736693,0.5450121291343646,1.0624567759811594,,,,,,,,,2.1195828323980314e-06,1.0,7.826627459649099e-08,0.20885323795927577,0.9830906520406884,0.08523712845810924,0.03421511947659843,8,3320.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,16,joint,0.03800234138819737,0.597387033066186,1.0582015293426221,,,,,,,,,1.4048747049009104e-06,1.0,7.082642559188878e-08,0.19172306430627065,0.9871345715350416,0.06959658057754298,0.031055609841483187,8,3652.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,17,joint,0.023177284922686416,0.5228868239400123,1.062549335271006,,,,,,,,,8.200544634890441e-07,1.0,5.0476746916141486e-08,0.1750187342425427,0.9921051730592567,0.053554399903998316,0.027909413428909808,8,3984.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,18,joint,0.010962054963751012,0.5380722584283298,1.0680348233217647,,,,,,,,,3.6242715525367456e-07,1.0,3.599724859826158e-08,0.18376753506172133,0.9898060423782072,0.06042860888213997,0.029501934973410814,8,4316.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,19,joint,0.006572505688513573,0.5373246576249636,1.0847473909479013,,,,,,,,,1.6322126883271967e-07,1.0,2.4353001778485373e-08,0.18260900191513887,0.9898696520242346,0.06031264364719391,0.02931052347622722,8,4648.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,20,joint,0.009448791273409524,0.5402252462707042,1.0847245109679613,,,,,,,,,1.573058521996179e-07,1.0,2.3852466219032834e-08,0.18397749008902584,0.9889470554259886,0.060225036354309106,0.029610031003873032,8,4980.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,21,joint,0.007024598040713379,0.6478046427983947,1.0739490404156606,,,,,,,,,1.279044503402918e-07,1.0,2.180582833978088e-08,0.18521660620189576,0.9875041038156992,0.05920422768377396,0.029931936211076128,8,5312.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,22,joint,0.003489538072398022,0.5575505703410564,1.0775405436172343,,,,,,,,,1.252618446558135e-07,1.0,2.1406003523955143e-08,0.18468166618462067,0.9859868503478636,0.058089322085122026,0.02997514428234244,8,5644.0
D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1,42,adni_to_nacc,D:\cyh\dictionary_learn\outputs\journal\apic_v3_screening_cn_ad\s1\seed42\adni_to_nacc\apic_v3_x\journal_metrics.json,apic_v3_x,23,joint,0.0031940944220012345,0.6705257864169601,1.0740806879341753,,,,,,,,,1.1921759172900325e-07,1.0,2.0832445583857038e-08,0.18362144748848605,0.9858051926256662,0.05751789127846798,0.02981768714555775,8,5976.0
