artifact_root,seed,direction,metrics_path,variant,epoch,phase,train_loss,val_loss,val_auc,val_balanced_accuracy,selection_eligible,selection_reasons,clean_ce,shift_ce,js,feature_consistency,intervention_penalty,apis_coefficient_l2,valid_intervention_frac,apis_feature_strength,style_confidence,style_entropy,style_delta,condition_gate,style_memory_valid_slots,style_memory_total_assignments
/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1,42,adni_to_nacc,/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1/seed42/adni_to_nacc/apic_v3_x/journal_metrics.json,apic_v3_x,1,clean_warmup,0.618806396675582,1.023781316884614,0.6634977518393328,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1,42,adni_to_nacc,/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1/seed42/adni_to_nacc/apic_v3_x/journal_metrics.json,apic_v3_x,2,clean_warmup,0.511586756141174,1.8892269313950605,0.6140747417091796,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1,42,adni_to_nacc,/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1/seed42/adni_to_nacc/apic_v3_x/journal_metrics.json,apic_v3_x,3,clean_warmup,0.4436380917409269,0.8049630355944327,0.6988523436675291,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1,42,adni_to_nacc,/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1/seed42/adni_to_nacc/apic_v3_x/journal_metrics.json,apic_v3_x,4,clean_warmup,0.3931608512850091,0.9123434261034388,0.7383462487480921,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1,42,adni_to_nacc,/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1/seed42/adni_to_nacc/apic_v3_x/journal_metrics.json,apic_v3_x,5,clean_warmup,0.3450549571120208,0.7533524832730993,0.7436519472497851,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1,42,adni_to_nacc,/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1/seed42/adni_to_nacc/apic_v3_x/journal_metrics.json,apic_v3_x,6,apis_warmup,0.811558630557196,0.899987336897522,0.8368876438011879,,,,,,,,,1.9167261096317636e-05,1.0,2.3412934499835484e-08,0.3010010375539855,0.9435470363881329,0.1531341696471566,0.05587718117576424,8,404.0
/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1,42,adni_to_nacc,/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1/seed42/adni_to_nacc/apic_v3_x/journal_metrics.json,apic_v3_x,7,apis_warmup,0.6932987689344895,0.9436519094016573,0.6810625224075382,,,,,,,,,2.8993743698454564e-06,1.0,2.3702673671984015e-08,0.2611381780393053,0.9644597007496523,0.13301433165474694,0.0452792662573923,8,808.0
/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1,42,adni_to_nacc,/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1/seed42/adni_to_nacc/apic_v3_x/journal_metrics.json,apic_v3_x,8,apis_warmup,0.7564984811562123,0.9313939141468444,0.7602138062486239,,,,,,,,,4.272011275282572e-06,1.0,4.903099525508293e-08,0.24643894956253543,0.9712177934032855,0.1220951913902075,0.0418814642373288,8,1212.0
/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1,42,adni_to_nacc,/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1/seed42/adni_to_nacc/apic_v3_x/journal_metrics.json,apic_v3_x,9,apis_warmup,0.7101651222841574,1.064001629052154,0.7188200568831828,,,,,,,,,5.785460032684839e-06,1.0,9.2445358387074e-08,0.22024182016306584,0.9812751182235113,0.10371275150244778,0.0363204593189282,8,1616.0
/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1,42,adni_to_nacc,/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1/seed42/adni_to_nacc/apic_v3_x/journal_metrics.json,apic_v3_x,10,apis_warmup,0.5539305146304098,0.8728615402355107,0.7220481363383116,,,,,,,,,5.873503427534557e-06,1.0,1.5317730000139935e-07,0.21273317195401334,0.9832979228236888,0.09842296121734204,0.03491248350848656,8,2020.0
/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1,42,adni_to_nacc,/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1/seed42/adni_to_nacc/apic_v3_x/journal_metrics.json,apic_v3_x,11,joint,0.45847427535175095,1.0639837074238774,0.7331043402721245,,,,,,,,,5.725298465357368e-06,1.0,1.364422205493737e-07,0.1815164984747915,0.9915760743736041,0.07142009670929153,0.029040759189589187,8,2424.0
/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1,42,adni_to_nacc,/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1/seed42/adni_to_nacc/apic_v3_x/journal_metrics.json,apic_v3_x,12,joint,0.5175182598615342,0.9681638097817745,0.7267206065555871,,,,,,,,,8.901305607038678e-06,1.0,1.7967725395098146e-07,0.19747370378215715,0.9877643614712328,0.08572329547588188,0.03196312529542068,8,2828.0
/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1,42,adni_to_nacc,/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1/seed42/adni_to_nacc/apic_v3_x/journal_metrics.json,apic_v3_x,13,joint,0.4265526897356947,1.0103734757306926,0.6973767428104692,,,,,,,,,5.573590749801303e-06,1.0,1.5864353157878825e-07,0.180086083341353,0.992154575220429,0.06992570959990567,0.028711986202414674,8,3232.0
/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1,42,adni_to_nacc,/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1/seed42/adni_to_nacc/apic_v3_x/journal_metrics.json,apic_v3_x,14,joint,0.43032181170759815,0.8669174234254644,0.722031396947939,,,,,,,,,4.257580734823626e-06,1.0,1.4398632091688296e-07,0.18061829247687122,0.9928654219844554,0.06446135364989243,0.028729012383535358,8,3636.0
/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1,42,adni_to_nacc,/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1/seed42/adni_to_nacc/apic_v3_x/journal_metrics.json,apic_v3_x,15,joint,0.28559212914050214,0.831419217477151,0.7313444010178061,,,,,,,,,3.920388358343225e-06,1.0,1.3762129263246644e-07,0.180531245352018,0.9916983907765681,0.06985666226632524,0.028800460961785648,8,4040.0
/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1,42,adni_to_nacc,/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1/seed42/adni_to_nacc/apic_v3_x/journal_metrics.json,apic_v3_x,16,joint,0.30837996079042407,1.0307657533077472,0.672216540959817,,,,,,,,,4.3016081188415955e-06,1.0,1.552978955201655e-07,0.18243891163037554,0.9915819958885117,0.07122313983664655,0.029086338171716963,8,4444.0
/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1,42,adni_to_nacc,/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1/seed42/adni_to_nacc/apic_v3_x/journal_metrics.json,apic_v3_x,17,joint,0.24180363867394994,1.046323828177031,0.731104570247843,,,,,,,,,4.177305464229966e-06,1.0,1.3870045044728108e-07,0.16356796159012482,0.9957680053049975,0.050898284383929605,0.025736940711146534,8,4848.0
/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1,42,adni_to_nacc,/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1/seed42/adni_to_nacc/apic_v3_x/journal_metrics.json,apic_v3_x,18,joint,0.2423426138449202,0.8065314595032176,0.730750991301271,,,,,,,,,5.3329727412383006e-06,1.0,1.6237507057298043e-07,0.1793464436979577,0.9924599911906932,0.06450947510576484,0.028491121025221184,8,5252.0
/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1,42,adni_to_nacc,/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1/seed42/adni_to_nacc/apic_v3_x/journal_metrics.json,apic_v3_x,19,joint,0.1749024288682728,1.311828720203917,0.6958625909122508,,,,,,,,,4.784179036685619e-06,1.0,1.5400812481848424e-07,0.16644651553418377,0.9948733525701089,0.05329346531393504,0.026246090816094143,8,5656.0
/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1,42,adni_to_nacc,/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1/seed42/adni_to_nacc/apic_v3_x/journal_metrics.json,apic_v3_x,20,joint,0.23537891184782037,1.268536721381846,0.7469697974351075,,,,,,,,,9.262633644575183e-06,1.0,2.8506584731031123e-07,0.18142115037039955,0.9908213821968229,0.06993244027737344,0.028996457982033787,8,6060.0
/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1,42,adni_to_nacc,/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1/seed42/adni_to_nacc/apic_v3_x/journal_metrics.json,apic_v3_x,21,joint,0.17693649193889802,1.2733433512167647,0.650044286979987,,,,,,,,,1.0584437337222493e-05,1.0,2.9995123909857555e-07,0.21323792946220624,0.9825203690198389,0.0989081754837886,0.03485734264670622,8,6464.0
/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1,42,adni_to_nacc,/zjs/AD_Project/dual_shift_github/outputs/journal/apic_v3_screening_mci_ad/s1/seed42/adni_to_nacc/apic_v3_x/journal_metrics.json,apic_v3_x,22,joint,0.11689911143725167,1.21450978295382,0.7040660902106284,,,,,,,,,1.6050619602664132e-05,1.0,4.5064681129102014e-07,0.23680992099908318,0.972138241376027,0.11127323199911873,0.04015478394040377,8,6868.0
