task,seed,direction,direction_slug,variant,present,claim_protocol,claim_protocol_revision,split_seed,training_seed,config_hash,variant_display_name,metrics_path,target__accuracy,target__accuracy_ci_high,target__accuracy_ci_low,target__accuracy_ci_mean,target__aggregation,target__auc,target__auc_ci_high,target__auc_ci_low,target__auc_ci_mean,target__balanced_accuracy,target__balanced_accuracy_ci_high,target__balanced_accuracy_ci_low,target__balanced_accuracy_ci_mean,target__brier,target__brier_ci_high,target__brier_ci_low,target__brier_ci_mean,target__ece,target__ece_ci_high,target__ece_ci_low,target__ece_ci_mean,target__fs_1.5T_accuracy,target__fs_1.5T_auc,target__fs_1.5T_balanced_accuracy,target__fs_1.5T_brier,target__fs_1.5T_ece,target__fs_1.5T_group_gap,target__fs_1.5T_macro_f1,target__fs_1.5T_n,target__fs_1.5T_n_subjects,target__fs_1.5T_sensitivity,target__fs_1.5T_specificity,target__fs_1.5T_worst_group_auc,target__fs_3T_accuracy,target__fs_3T_auc,target__fs_3T_balanced_accuracy,target__fs_3T_brier,target__fs_3T_ece,target__fs_3T_group_gap,target__fs_3T_macro_f1,target__fs_3T_n,target__fs_3T_n_subjects,target__fs_3T_sensitivity,target__fs_3T_specificity,target__fs_3T_worst_group_auc,target__group_gap,target__group_gap_ci_high,target__group_gap_ci_low,target__group_gap_ci_mean,target__label_conflict,target__loss,target__macro_f1,target__macro_f1_ci_high,target__macro_f1_ci_low,target__macro_f1_ci_mean,target__n,target__n_subjects,target__sensitivity,target__sensitivity_ci_high,target__sensitivity_ci_low,target__sensitivity_ci_mean,target__specificity,target__specificity_ci_high,target__specificity_ci_low,target__specificity_ci_mean,target__worst_group_auc,target__worst_group_auc_ci_high,target__worst_group_auc_ci_low,target__worst_group_auc_ci_mean,source_val__accuracy,source_val__accuracy_ci_high,source_val__accuracy_ci_low,source_val__accuracy_ci_mean,source_val__aggregation,source_val__auc,source_val__auc_ci_high,source_val__auc_ci_low,source_val__auc_ci_mean,source_val__balanced_accuracy,source_val__balanced_accuracy_ci_high,source_val__balanced_accuracy_ci_low,source_val__balanced_accuracy_ci_mean,source_val__brier,source_val__brier_ci_high,source_val__brier_ci_low,source_val__brier_ci_mean,source_val__ece,source_val__ece_ci_high,source_val__ece_ci_low,source_val__ece_ci_mean,source_val__fs_1.5T_accuracy,source_val__fs_1.5T_auc,source_val__fs_1.5T_balanced_accuracy,source_val__fs_1.5T_brier,source_val__fs_1.5T_ece,source_val__fs_1.5T_group_gap,source_val__fs_1.5T_macro_f1,source_val__fs_1.5T_n,source_val__fs_1.5T_n_subjects,source_val__fs_1.5T_sensitivity,source_val__fs_1.5T_specificity,source_val__fs_1.5T_worst_group_auc,source_val__fs_3T_accuracy,source_val__fs_3T_auc,source_val__fs_3T_balanced_accuracy,source_val__fs_3T_brier,source_val__fs_3T_ece,source_val__fs_3T_group_gap,source_val__fs_3T_macro_f1,source_val__fs_3T_n,source_val__fs_3T_n_subjects,source_val__fs_3T_sensitivity,source_val__fs_3T_specificity,source_val__fs_3T_worst_group_auc,source_val__group_gap,source_val__group_gap_ci_high,source_val__group_gap_ci_low,source_val__group_gap_ci_mean,source_val__label_conflict,source_val__loss,source_val__macro_f1,source_val__macro_f1_ci_high,source_val__macro_f1_ci_low,source_val__macro_f1_ci_mean,source_val__n,source_val__n_subjects,source_val__sensitivity,source_val__sensitivity_ci_high,source_val__sensitivity_ci_low,source_val__sensitivity_ci_mean,source_val__specificity,source_val__specificity_ci_high,source_val__specificity_ci_low,source_val__specificity_ci_mean,source_val__worst_group_auc,source_val__worst_group_auc_ci_high,source_val__worst_group_auc_ci_low,source_val__worst_group_auc_ci_mean,source_test__accuracy,source_test__accuracy_ci_high,source_test__accuracy_ci_low,source_test__accuracy_ci_mean,source_test__aggregation,source_test__auc,source_test__auc_ci_high,source_test__auc_ci_low,source_test__auc_ci_mean,source_test__balanced_accuracy,source_test__balanced_accuracy_ci_high,source_test__balanced_accuracy_ci_low,source_test__balanced_accuracy_ci_mean,source_test__brier,source_test__brier_ci_high,source_test__brier_ci_low,source_test__brier_ci_mean,source_test__ece,source_test__ece_ci_high,source_test__ece_ci_low,source_test__ece_ci_mean,source_test__fs_1.5T_accuracy,source_test__fs_1.5T_auc,source_test__fs_1.5T_balanced_accuracy,source_test__fs_1.5T_brier,source_test__fs_1.5T_ece,source_test__fs_1.5T_group_gap,source_test__fs_1.5T_macro_f1,source_test__fs_1.5T_n,source_test__fs_1.5T_n_subjects,source_test__fs_1.5T_sensitivity,source_test__fs_1.5T_specificity,source_test__fs_1.5T_worst_group_auc,source_test__fs_3T_accuracy,source_test__fs_3T_auc,source_test__fs_3T_balanced_accuracy,source_test__fs_3T_brier,source_test__fs_3T_ece,source_test__fs_3T_group_gap,source_test__fs_3T_macro_f1,source_test__fs_3T_n,source_test__fs_3T_n_subjects,source_test__fs_3T_sensitivity,source_test__fs_3T_specificity,source_test__fs_3T_worst_group_auc,source_test__group_gap,source_test__group_gap_ci_high,source_test__group_gap_ci_low,source_test__group_gap_ci_mean,source_test__label_conflict,source_test__loss,source_test__macro_f1,source_test__macro_f1_ci_high,source_test__macro_f1_ci_low,source_test__macro_f1_ci_mean,source_test__n,source_test__n_subjects,source_test__sensitivity,source_test__sensitivity_ci_high,source_test__sensitivity_ci_low,source_test__sensitivity_ci_mean,source_test__specificity,source_test__specificity_ci_high,source_test__specificity_ci_low,source_test__specificity_ci_mean,source_test__worst_group_auc,source_test__worst_group_auc_ci_high,source_test__worst_group_auc_ci_low,source_test__worst_group_auc_ci_mean
MCI_vs_AD,42,ADNI_to_NACC,adni_to_nacc,ce_only,True,apis_v2_claim_e1_mci_ad,2,42,42,b7cb08a58980018290238022e4ef8855044ced32699f6f5d7de07046c94b8441,weighted_ce,outputs/journal/dual_shift_apis_v2/claim_mci_ad/e1/seed42/adni_to_nacc/ce_only/journal_metrics.json,0.6375711574952562,0.681214421252372,0.599573055028463,,subject_mean,0.6911363636363637,0.7384699675324675,0.6456051136363636,,0.6353084415584416,0.6795732548701299,0.5925487012987013,,0.22825286098468026,0.24493567545345102,0.2091683148045741,,0.07312023215547227,0.11200771160862029,0.037967199567825544,,,,,,,,,,,,,,0.6434108527131783,0.6972769166317554,0.6397989107666526,0.2249018352342837,0.06779756165983139,0.24029727095516573,0.6257804124361481,516,516,0.6285714285714286,0.6510263929618768,0.5536842105263158,0.2630777857886726,0.4584144071165656,0.17019107771072126,,earliest_visit,0.6732326205762884,0.6191173521320755,0.6590846898123458,0.578487322090761,,527,527,0.6285714285714286,0.7030000000000001,0.56,,0.6420454545454546,0.6933238636363637,0.59375,,0.5311890838206628,0.6338164744738021,0.3646514508342802,,0.45454545454545453,0.5681818181818182,0.36363636363636365,,subject_mean,0.6692708333333333,0.8385416666666666,0.47395833333333337,,0.625,0.703125,0.5625,,0.37238844419317424,0.43996492049115193,0.2927825996147346,,0.38178063967462744,0.5001971275353748,0.2448493267166795,,0.5714285714285714,0.6770833333333333,0.625,0.3085727319053844,0.3194277471374898,0.5,0.5333333333333333,28,28,1.0,0.25,0.5,0.5,0.625,0.5,0.34613361513759267,0.3812621049582958,0.5,0.4666666666666667,8,8,0.75,0.25,0.5,0.5,1.0,0.19857142857142876,,earliest_visit,0.9393804782691101,0.45,0.5679586563307493,0.3418803418803419,,44,44,1.0,1.0,1.0,,0.25,0.40625,0.125,,0.5,0.8014285714285718,0.0,,0.5227272727272727,0.6590909090909091,0.4090909090909091,,subject_mean,0.794044665012407,0.9256203473945409,0.6377171215880894,,0.6389578163771712,0.7518610421836229,0.5358250620347395,,0.31690476130101586,0.3817692616334109,0.25777099062716313,,0.2789796807597597,0.4142537778381307,0.20242460854129785,,0.6470588235294118,0.8205128205128205,0.6996336996336996,0.25425850258631594,0.23780195209033356,0.33333333333333326,0.6458333333333333,34,34,0.9230769230769231,0.47619047619047616,0.6666666666666667,0.6,0.3333333333333333,0.5,0.3401067701690624,0.4065724541743596,,0.375,5,5,1.0,0.0,,0.5,1.0,0.13161706349206365,,earliest_visit,0.7825751118121609,0.5224806201550387,0.6574987026466009,0.39789473684210525,,44,44,0.9230769230769231,1.0,0.7692307692307693,,0.3548387096774194,0.5161290322580645,0.22500000000000012,,0.5,0.8398313492063494,0.0,
MCI_vs_AD,42,ADNI_to_NACC,adni_to_nacc,mixstyle,True,apis_v2_claim_e1_mci_ad,2,42,42,b7cb08a58980018290238022e4ef8855044ced32699f6f5d7de07046c94b8441,mixstyle,outputs/journal/dual_shift_apis_v2/claim_mci_ad/e1/seed42/adni_to_nacc/mixstyle/journal_metrics.json,0.6888045540796964,0.7268500948766604,0.6488140417457305,,subject_mean,0.7055357142857143,0.7599273538961039,0.6536639610389611,,0.6363068181818181,0.683583198051948,0.596208198051948,,0.21042913755171447,0.2341016373324282,0.18738193123374375,,0.10036344509536446,0.14137918141132702,0.07410425830922271,,,,,,,,,,,,,,0.689922480620155,0.7081860075408463,0.6388269794721407,0.2114203283877211,0.10155037238962891,0.22571723426212598,0.6424611973392461,516,516,0.48,0.7976539589442815,0.5490196078431372,0.23972602739726034,0.47595640324587696,0.1100715084450125,,earliest_visit,0.701492149360045,0.639438640990555,0.6844118583176703,0.5966702716658497,,527,527,0.48,0.5714285714285714,0.41700000000000004,,0.7926136363636364,0.8324573863636364,0.7471590909090909,,0.537037037037037,0.6724451070750881,0.3411258971291867,,0.7045454545454546,0.8187500000000002,0.5454545454545454,,subject_mean,0.7291666666666667,0.8881510416666667,0.5570312500000001,,0.6666666666666667,0.8233072916666668,0.4998697916666667,,0.2046617966959891,0.26881640516318894,0.14143871652616122,,0.13324724073437128,0.27473755628830104,0.0691452887736148,,0.6785714285714286,0.71875,0.6666666666666667,0.22687442943914563,0.17444927115880307,0.5,0.6679841897233202,28,28,0.5833333333333334,0.75,0.5,0.625,0.625,0.625,0.25905864960227964,0.28935764729976654,1.0,0.6190476190476191,8,8,0.75,0.5,0.0,0.41666666666666663,1.0,0.08557142857142873,,earliest_visit,0.7016824393649586,0.652701882210079,0.7942197204968944,0.49948417412423124,,44,44,0.5833333333333334,0.8333333333333334,0.3333333333333333,,0.75,0.875,0.5625,,0.5833333333333334,0.8668750000000001,0.0,,0.6590909090909091,0.8181818181818182,0.5227272727272727,,subject_mean,0.7419354838709677,0.8959677419354839,0.5656947890818859,,0.6687344913151365,0.8325992555831266,0.5147332506203475,,0.20687379448398022,0.2765769627000708,0.14480448234968832,,0.16623047754749076,0.30057173452594066,0.10077057868411596,,0.6470588235294118,0.717948717948718,0.6556776556776557,0.22243099697078675,0.2182945871762201,0.34285714285714297,0.6421052631578947,34,34,0.6923076923076923,0.6190476190476191,0.657142857142857,0.6,0.8333333333333333,0.5833333333333333,0.21202788069641004,0.32474690775076553,,0.5833333333333333,5,5,0.6666666666666666,0.5,,0.33333333333333326,1.0,0.142827380952381,,earliest_visit,0.6211540311454765,0.6363636363636364,0.7822152560083595,0.4941692789968652,,44,44,0.6923076923076923,0.9230769230769231,0.46153846153846156,,0.6451612903225806,0.8387096774193549,0.45161290322580644,,0.6666666666666667,0.8336111111111112,0.0,
MCI_vs_AD,42,ADNI_to_NACC,adni_to_nacc,metadata,True,apis_v2_claim_e1_mci_ad,2,42,42,b7cb08a58980018290238022e4ef8855044ced32699f6f5d7de07046c94b8441,metadata_acq_concat,outputs/journal/dual_shift_apis_v2/claim_mci_ad/e1/seed42/adni_to_nacc/metadata/journal_metrics.json,0.6679316888045541,0.6679316888045541,0.6679316888045541,,subject_mean,0.5,0.5,0.5,,0.5,0.5,0.5,,0.33206831119544594,0.33206831119544594,0.33206831119544594,,0.3320683111954459,0.3320683111954459,0.3320683111954459,,,,,,,,,,,,,,0.6608527131782945,0.5,0.5,0.3391472868217054,0.3391472868217055,0.0,0.39789964994165694,516,516,0.0,1.0,0.5,0.0,0.0,0.0,,earliest_visit,576.8505855641963,0.4004550625711035,0.4004550625711035,0.4004550625711035,,527,527,0.0,0.0,0.0,,1.0,1.0,1.0,,0.5,0.5,0.5,,0.7727272727272727,0.8409090909090909,0.7272727272727273,,subject_mean,0.6796875,0.8516276041666667,0.45833333333333337,,0.5833333333333334,0.7083333333333334,0.5,,0.19184955980533872,0.23868411296974257,0.14768370401896203,,0.14335384882535,0.26217351359992547,0.11805922123039078,,0.6428571428571429,0.6875,0.5833333333333334,0.2964889099069641,0.2665120066454013,0.33333333333333326,0.5238095238095237,28,28,0.16666666666666666,1.0,0.6666666666666667,0.5,0.5625,0.5,0.31583710140448723,0.4379700757563114,0.5,0.3333333333333333,8,8,0.0,1.0,0.5,0.6,1.0,0.1425264550264551,,earliest_visit,1.1189139858146921,0.5752895752895753,0.7448218724109362,0.42105263157894735,,44,44,0.16666666666666666,0.4166666666666667,0.0,,1.0,1.0,1.0,,0.4,0.85,0.0,,0.7045454545454546,0.7727272727272727,0.6585227272727273,,subject_mean,0.7270471464019852,0.8536600496277916,0.5680521091811415,,0.5223325062034739,0.6155397022332507,0.4674937965260546,,0.23633056628545612,0.27151408295293084,0.18925249234710642,,0.23826064575802197,0.29925753609813527,0.18025469316621165,,0.6176470588235294,0.7032967032967034,0.5146520146520146,0.30282927062968057,0.29927389747371863,0.5,0.4440251572327044,34,34,0.07692307692307693,0.9523809523809523,0.5,0.6,0.6666666666666666,0.6666666666666666,0.38828292744635756,0.4227304145693779,,0.5833333333333333,5,5,0.3333333333333333,1.0,,0.42500000000000004,1.0,0.24930555555555556,,earliest_visit,1.0406359664705251,0.47762557077625567,0.6183745709382152,0.3972602739726027,,44,44,0.07692307692307693,0.3076923076923077,0.0,,0.967741935483871,1.0,0.9032258064516129,,0.575,0.75,0.0,
MCI_vs_AD,42,ADNI_to_NACC,adni_to_nacc,metadata_xda,True,apis_v2_claim_e1_mci_ad,2,42,42,b7cb08a58980018290238022e4ef8855044ced32699f6f5d7de07046c94b8441,metadata_xda_concat,outputs/journal/dual_shift_apis_v2/claim_mci_ad/e1/seed42/adni_to_nacc/metadata_xda/journal_metrics.json,0.6679316888045541,0.6679316888045541,0.6679316888045541,,subject_mean,0.5,0.5,0.5,,0.5,0.5,0.5,,0.33206831119544594,0.33206831119544594,0.33206831119544594,,0.3320683111954459,0.3320683111954459,0.3320683111954459,,,,,,,,,,,,,,0.6608527131782945,0.5,0.5,0.3391472868217054,0.3391472868217055,0.0,0.39789964994165694,516,516,0.0,1.0,0.5,0.0,0.0,0.0,,earliest_visit,2343.3470037151187,0.4004550625711035,0.4004550625711035,0.4004550625711035,,527,527,0.0,0.0,0.0,,1.0,1.0,1.0,,0.5,0.5,0.5,,0.6363636363636364,0.7954545454545454,0.5,,subject_mean,0.6692708333333334,0.8519531250000001,0.48691406249999997,,0.59375,0.7604166666666667,0.4375,,0.27105685887156644,0.37150079771775346,0.16506368782972503,,0.2827444326471199,0.4029699164098411,0.1604985712220272,,0.6071428571428571,0.6822916666666666,0.59375,0.2990018738168128,0.2941997282916592,0.5,0.5942028985507246,28,28,0.5,0.6875,0.5,0.625,0.5,0.625,0.34650886702445727,0.34683844074606895,0.5,0.6190476190476191,8,8,0.5,0.75,0.5,0.35,1.0,0.1247321428571429,,earliest_visit,1.1100947385889919,0.5809523809523809,0.7354534161490685,0.4389799635701275,,44,44,0.5,0.8333333333333334,0.25,,0.6875,0.875,0.53125,,0.5833333333333334,0.8333333333333333,0.0,,0.6818181818181818,0.7954545454545454,0.5454545454545454,,subject_mean,0.7295285359801489,0.8589950372208439,0.5854218362282879,,0.6625310173697271,0.8101736972704714,0.5085918114143921,,0.23303184807603322,0.32582730163421114,0.15049319362038663,,0.17363485833912184,0.32594894225991367,0.11413358412132675,,0.6764705882352942,0.7252747252747254,0.6648351648351649,0.24677778870203487,0.248033301970538,0.5,0.6621499548328816,34,34,0.6153846153846154,0.7142857142857143,0.5,0.6,0.6666666666666666,0.5833333333333333,0.2868540950652038,0.3996271123488744,,0.5833333333333333,5,5,0.6666666666666666,0.5,,0.5,1.0,0.18697916666666675,,earliest_visit,0.8684188176066645,0.6459770114942529,0.7758913412563667,0.5083240637745644,,44,44,0.6153846153846154,0.8461538461538461,0.38461538461538464,,0.7096774193548387,0.8395161290322583,0.5475806451612905,,0.5,0.7229166666666668,0.0,
MCI_vs_AD,42,ADNI_to_NACC,adni_to_nacc,apis_v2,True,apis_v2_claim_e1_mci_ad,2,42,42,b7cb08a58980018290238022e4ef8855044ced32699f6f5d7de07046c94b8441,apis_v2,outputs/journal/dual_shift_apis_v2/claim_mci_ad/e1/seed42/adni_to_nacc/apis_v2/journal_metrics.json,0.715370018975332,0.7400853889943073,0.6849620493358635,,subject_mean,0.7621103896103897,0.8056181006493507,0.7254074675324675,,0.6044724025974026,0.6360095373376623,0.568731534090909,,0.19973134710753215,0.21564537545675888,0.18307410152200507,,0.13662585855981813,0.16726732486264,0.11380551434608005,,,,,,,,,,,,,,0.7131782945736435,0.7688814411395056,0.6063510682865522,0.2010613084779484,0.14002610601061233,0.17257093350660602,0.6028126820337855,516,516,0.2742857142857143,0.9384164222873901,0.6936842105263158,0.19184757937461616,0.3966581723332249,0.11980432658831079,,earliest_visit,0.7008393797083595,0.6023001690412944,0.642513459945276,0.5547798407507104,,527,527,0.2742857142857143,0.34285714285714286,0.21142857142857144,,0.9346590909090909,0.9574573863636364,0.9061789772727273,,0.6744639376218323,0.7453885626024047,0.47264870824362804,,0.6818181818181818,0.7954545454545454,0.5676136363636365,,subject_mean,0.6302083333333333,0.8412760416666667,0.4451171875,,0.546875,0.6875,0.41640625000000003,,0.22903998259035727,0.30694919987486896,0.15939970798772848,,0.210128587145697,0.31577031051062726,0.13814389909307165,,0.5357142857142857,0.6145833333333334,0.5,0.3244630146794873,0.3436101363173553,0.6666666666666666,0.4822190611664296,28,28,0.25,0.75,0.33333333333333337,0.375,0.5,0.375,0.42014101955313615,0.51322234980762,1.0,0.2727272727272727,8,8,0.0,0.75,0.0,0.41666666666666663,1.0,0.1240178571428572,,earliest_visit,0.9138660978706967,0.5470588235294117,0.6969939671312669,0.38028169014084506,,44,44,0.25,0.5,0.0,,0.84375,0.96875,0.71875,,0.5833333333333334,0.8,0.0,,0.7272727272727273,0.7954545454545454,0.6590909090909091,,subject_mean,0.6997518610421836,0.8562655086848635,0.5252481389578166,,0.5607940446650124,0.6540012406947892,0.46774193548387094,,0.2098653980895141,0.25633425363375284,0.1611197618525159,,0.15680910788831254,0.2553302942859856,0.09886586606825075,,0.6176470588235294,0.684981684981685,0.5293040293040293,0.2722876030577478,0.21835031068208172,0.75,0.4901960784313726,34,34,0.15384615384615385,0.9047619047619048,0.25,0.4,0.6666666666666666,0.5,0.3805000409877181,0.532892801364263,,0.2857142857142857,5,5,0.0,1.0,,0.6666666666666666,1.0,0.24911458333333347,,earliest_visit,0.798777755073482,0.5416666666666667,0.6720277547638773,0.3972602739726027,,44,44,0.15384615384615385,0.30961538461538507,0.0,,0.967741935483871,1.0,0.9032258064516129,,0.33333333333333337,0.6882812500000002,0.0,
MCI_vs_AD,42,NACC_to_ADNI,nacc_to_adni,ce_only,True,apis_v2_claim_e1_mci_ad,2,42,42,b7cb08a58980018290238022e4ef8855044ced32699f6f5d7de07046c94b8441,weighted_ce,outputs/journal/dual_shift_apis_v2/claim_mci_ad/e1/seed42/nacc_to_adni/ce_only/journal_metrics.json,0.6743119266055045,0.7248853211009174,0.6099770642201835,,subject_mean,0.6965250965250965,0.7625603281853283,0.6219715250965252,,0.6434362934362934,0.6998817567567569,0.5692881274131274,,0.22863535841541516,0.2699199063056765,0.19392627437189905,,0.1551320493660701,0.21961197566498178,0.10006490779973083,,0.6666666666666666,0.7234291443850267,0.6544117647058824,0.2329233292732762,0.158682010965979,0.3296296296296296,0.6555706521739131,156,156,0.5588235294117647,0.75,0.6703703703703704,0.5714285714285714,0.5818181818181818,0.5727272727272728,0.32232775622472276,0.29226306672134095,0.15000000000000002,0.5714285714285714,21,21,0.5454545454545454,0.6,0.6,0.3571428571428572,0.6001136363636363,0.297864819004525,,earliest_visit,0.7732333607480618,0.6380515866520122,0.6910879306737447,0.5652629318056784,,218,218,0.5571428571428572,0.6575000000000001,0.42857142857142855,,0.7297297297297297,0.8040540540540541,0.6486486486486487,,0.6428571428571428,0.7021351809954751,0.39988636363636365,,0.7238095238095238,0.8097619047619048,0.638095238095238,,subject_mean,0.8391836734693877,0.9159693877551021,0.7558979591836735,,0.7428571428571429,0.8214285714285714,0.6571428571428571,,0.17927973511452958,0.22514626196958784,0.127939394768642,,0.10230206572820272,0.17861313765957246,0.042826698533599314,,,,,,,,,,,,,,0.7450980392156863,0.8541577825159914,0.7582089552238807,0.16682246154264832,0.08290059114593305,0.38095238095238093,0.7349060375849661,102,102,0.8,0.7164179104477612,0.6190476190476191,0.41666666666666674,0.8038525132275133,0.19047619047619047,,earliest_visit,0.5929364375489995,0.7134117647058824,0.7981990740740742,0.6322958779488534,,105,105,0.8,0.9142857142857143,0.6571428571428571,,0.6857142857142857,0.7860714285714286,0.5714285714285714,,0.5833333333333333,0.8095238095238095,0.19614748677248683,,0.6792452830188679,0.7549528301886793,0.5849056603773585,,subject_mean,0.8415032679738562,0.9072712418300654,0.7650224673202615,,0.7173202614379085,0.7971303104575165,0.6367136437908496,,0.18778195260023187,0.23168487129874152,0.14390624038541183,,0.1226236173566782,0.2045470435242608,0.07791853935791639,,,,,,,,,,,,,,0.7128712871287128,0.8542581211589113,0.7401229148375768,0.17407716298765352,0.0955426327072748,0.3055555555555556,0.7054801407742584,101,101,0.8235294117647058,0.6567164179104478,0.6944444444444444,0.32894736842105265,0.6669117647058824,0.1874375,,earliest_visit,0.5736720705912872,0.6717668488160291,0.7504157200084464,0.5752101200372585,,106,106,0.8235294117647058,0.9411764705882353,0.6764705882352942,,0.6111111111111112,0.7083333333333334,0.48576388888888894,,0.6710526315789473,0.8125625,0.33308823529411774,
MCI_vs_AD,42,NACC_to_ADNI,nacc_to_adni,mixstyle,True,apis_v2_claim_e1_mci_ad,2,42,42,b7cb08a58980018290238022e4ef8855044ced32699f6f5d7de07046c94b8441,mixstyle,outputs/journal/dual_shift_apis_v2/claim_mci_ad/e1/seed42/nacc_to_adni/mixstyle/journal_metrics.json,0.6972477064220184,0.7478211009174311,0.6422018348623854,,subject_mean,0.732915057915058,0.8015082046332046,0.6669715250965251,,0.6415057915057915,0.7085111003861004,0.5737765444015445,,0.2372461020485675,0.2821480921898436,0.19239571498520625,,0.21240079060006467,0.2670210378153137,0.157080974007398,,0.6602564102564102,0.750668449197861,0.6420454545454546,0.2582052314042657,0.2445186488529365,0.31481481481481477,0.6422482800398079,156,156,0.5,0.7840909090909091,0.6851851851851852,0.42857142857142855,0.5636363636363636,0.4318181818181818,0.47156578632682383,0.5077017332235025,0.6666666666666667,0.42727272727272725,21,21,0.36363636363636365,0.5,0.3333333333333333,0.2946712018140589,0.5297754329004328,0.20873815496098105,,earliest_visit,1.2629156761078904,0.6444598201047742,0.7115161518750283,0.5757523639824569,,218,218,0.4857142857142857,0.6003571428571429,0.37142857142857144,,0.7972972972972973,0.858277027027027,0.7297297297297297,,0.655328798185941,0.7223689535102579,0.4285714285714286,,0.8095238095238095,0.8764285714285714,0.7333333333333333,,subject_mean,0.8465306122448979,0.9236836734693877,0.7671020408163267,,0.8142857142857143,0.8857142857142857,0.7357142857142858,,0.16184086703610864,0.2226801894830681,0.11147980861881995,,0.14180401102417992,0.22414140617977527,0.08879301127460268,,,,,,,,,,,,,,0.8137254901960784,0.8528784648187633,0.81727078891258,0.15547771562522497,0.14051494813140708,0.3214285714285715,0.8018202270170774,102,102,0.8285714285714286,0.8059701492537313,0.6785714285714285,0.3359375,0.6825757575757577,0.18036858974358969,,earliest_visit,0.8623027882507662,0.7960372960372961,0.865425587352058,0.719828652673546,,105,105,0.8285714285714286,0.9428571428571428,0.7142857142857143,,0.8,0.8857142857142857,0.7,,0.6640625,0.8196314102564104,0.3174242424242426,,0.7452830188679245,0.8301886792452831,0.6601415094339622,,subject_mean,0.8075980392156863,0.8934640522875817,0.7123366013071896,,0.7116013071895425,0.8007455065359478,0.6188521241830066,,0.19916417357007207,0.2574830318280236,0.1409621596885132,,0.17740313741583502,0.2506872821552386,0.10283129288340513,,,,,,,,,,,,,,0.7623762376237624,0.8230904302019314,0.7267339771729587,0.18752048799984225,0.16278356731724825,0.4163752913752914,0.7299465240641712,101,101,0.6176470588235294,0.835820895522388,0.5416666666666666,0.4448840633051159,0.7592690058479532,0.22259115927072576,,earliest_visit,0.8440011909891231,0.7099422316813622,0.8015295609091804,0.6160312104220871,,106,106,0.6176470588235294,0.7654411764705884,0.47058823529411764,,0.8055555555555556,0.8888888888888888,0.7222222222222222,,0.5131578947368421,0.7506944444444446,0.19999999999999996,
MCI_vs_AD,42,NACC_to_ADNI,nacc_to_adni,metadata,True,apis_v2_claim_e1_mci_ad,2,42,42,b7cb08a58980018290238022e4ef8855044ced32699f6f5d7de07046c94b8441,metadata_acq_concat,outputs/journal/dual_shift_apis_v2/claim_mci_ad/e1/seed42/nacc_to_adni/metadata/journal_metrics.json,0.4036697247706422,0.44954128440366975,0.3577981651376147,,subject_mean,0.4931467181467182,0.560226833976834,0.4179971042471042,,0.5231660231660231,0.5720366795366795,0.4780405405405405,,0.530846801583345,0.5727006576772655,0.4903069041857434,,0.5180105115612933,0.57477332300222,0.4773876257481804,,0.48717948717948717,0.5406918449197861,0.5287433155080213,0.43640847578347586,0.41933760683760685,0.2858851674641148,0.4510907811400422,156,156,0.8529411764705882,0.20454545454545456,0.4641148325358852,0.5238095238095238,0.6227272727272728,0.5090909090909091,0.35881096511455335,0.352331839995237,0.15000000000000002,0.4642857142857143,21,21,0.8181818181818182,0.2,0.6,0.24915824915824908,0.590801455749764,0.12970490952405841,,earliest_visit,2583.714968619432,0.3905376344086021,0.4403403441255077,0.33648532645515405,,218,218,0.8571428571428571,0.9428571428571428,0.7571428571428571,,0.1891891891891892,0.24324324324324326,0.12162162162162163,,0.4326599326599327,0.4904974489795919,0.09958333333333338,,0.8,0.8476190476190476,0.751904761904762,,subject_mean,0.8514285714285713,0.9225000000000001,0.7660408163265306,,0.7,0.7714285714285714,0.627857142857143,,0.1747258874511813,0.21969550054290518,0.13020398084829737,,0.16335334725796224,0.21926196881229912,0.10819223772320495,,,,,,,,,,,,,,0.7941176470588235,0.857995735607676,0.7,0.17934237640253206,0.17122090335180573,0.3125,0.7179723502304147,102,102,0.4,1.0,0.6875,0.3125,0.6666666666666666,0.20735930735930738,,earliest_visit,0.8012406264076839,0.7204968944099379,0.8005698005698005,0.6251597298284047,,105,105,0.4,0.5428571428571428,0.25571428571428595,,1.0,1.0,1.0,,0.6875,0.7926406926406928,0.33333333333333337,,0.7264150943396226,0.7830188679245284,0.6792452830188679,,subject_mean,0.7863562091503268,0.8648182189542484,0.6947508169934641,,0.5968137254901961,0.6705167483660132,0.5387867647058824,,0.22752990524382652,0.27035165439078723,0.18802488559419786,,0.21786176721395561,0.2669926951079975,0.17243292815895434,,,,,,,,,,,,,,0.7227722772277227,0.8112379280070237,0.602721685689201,0.23142375043432378,0.2233129959467417,0.2565073815073814,0.593210586881473,101,101,0.23529411764705882,0.9701492537313433,0.6805555555555556,0.2923260949576738,0.6759627525252525,0.23447210197210203,,earliest_visit,0.8884302011433509,0.5909514304723885,0.6861466271580208,0.5010697475395807,,106,106,0.23529411764705882,0.38235294117647056,0.11764705882352941,,0.9583333333333334,1.0,0.9027777777777778,,0.6447368421052632,0.7336507936507938,0.2857142857142857,
