seed,direction,variant,status,split,claim_protocol_revision,split_seed,training_seed,initialization_seed,config_hash,loss,subject_balanced_accuracy,subject_auc,subject_macro_f1,subject_sensitivity,subject_specificity,subject_accuracy,subject_brier,subject_ece,subject_group_gap,subject_worst_group_auc,subject_n_subjects,subject_n,scan_balanced_accuracy,scan_auc,scan_macro_f1,scan_sensitivity,scan_specificity,scan_accuracy,scan_brier,scan_ece,scan_group_gap,scan_worst_group_auc,scan_n_subjects,scan_n,subject_balanced_accuracy_ci_lo,subject_balanced_accuracy_ci_hi,subject_auc_ci_lo,subject_auc_ci_hi,subject_macro_f1_ci_lo,subject_macro_f1_ci_hi,subject_sensitivity_ci_lo,subject_sensitivity_ci_hi,subject_specificity_ci_lo,subject_specificity_ci_hi,subject_accuracy_ci_lo,subject_accuracy_ci_hi,subject_brier_ci_lo,subject_brier_ci_hi,subject_ece_ci_lo,subject_ece_ci_hi,subject_group_gap_ci_lo,subject_group_gap_ci_hi,subject_worst_group_auc_ci_lo,subject_worst_group_auc_ci_hi
42,adni_to_nacc,metadata_xda,complete,source_val,2,42,42,42,f6dfbd8126a812447905c3748c2fcdda2d69510c942135b29d0f03fab209b9c5,0.689991520126921,0.8730769230769231,0.9000000000000001,0.8685714285714285,0.8461538461538461,0.9,0.8695652173913043,0.13174932361165115,0.1331707053796599,0.19999999999999996,0.8,46,46,0.8297974927675988,0.8968177434908389,0.8292007703418393,0.8235294117647058,0.8360655737704918,0.8294573643410853,0.13538155876034172,0.11768880555796069,0.2333333333333334,0.7666666666666666,46,129,0.7650961538461538,0.9618750000000001,0.7998076923076922,0.9807692307692307,0.759731941515932,0.9567293524085979,0.6923076923076923,0.9615384615384616,0.75,1.0,0.7608695652173914,0.9570652173913045,0.050983470791644024,0.2321836845393309,0.06678356241427105,0.25386120999397754,0.0,0.6010000000000002,0.3990000000000002,1.0
42,adni_to_nacc,metadata_xda,complete,source_test,2,42,42,42,f6dfbd8126a812447905c3748c2fcdda2d69510c942135b29d0f03fab209b9c5,0.28490807155094444,0.8615384615384616,0.9519230769230769,0.8654970760233919,0.9230769230769231,0.8,0.8695652173913043,0.09787549602545104,0.06992246712679445,0.25,0.75,46,46,0.8772321428571428,0.9642857142857143,0.8749218261413383,0.9107142857142857,0.84375,0.875,0.09129259231988447,0.08762357632319137,0.2644628099173554,0.7355371900826446,46,120,0.7594711538461538,0.9501442307692307,0.8959615384615384,0.9924038461538462,0.7579402776013587,0.9551807804768332,0.7692307692307693,1.0,0.65,0.95,0.7608695652173914,0.9565217391304348,0.04127130898068742,0.1662964615979407,0.03508397743267858,0.17770123743195682,0.0,0.6125000000000004,0.3875000000000002,1.0
42,adni_to_nacc,apis_v2,complete,target,2,42,42,42,f6dfbd8126a812447905c3748c2fcdda2d69510c942135b29d0f03fab209b9c5,0.6867154646297622,0.8232266399933317,0.9037745547497986,0.7687174370912315,0.8118279569892473,0.834625322997416,0.8302083333333333,0.14188928353151703,0.11619945006871905,0.11330741251724574,0.8463564530289728,960,960,0.8160467587672688,0.8939669677647892,0.7672973179783449,0.8,0.8320935175345378,0.825571549534293,0.14567298325091715,0.12277755633337234,0.11017279459529694,0.8255813953488372,960,1181,0.792778923897641,0.8519661165291323,0.8812656289072268,0.9242678725236865,0.7410398873669704,0.7965250524513647,0.7579301075268817,0.8603494623655914,0.8087855297157622,0.8578811369509044,0.8083072916666667,0.853125,0.12518718653114808,0.16069194598208625,0.09928561552696118,0.13699247627234512,0.06527322539470441,0.25879906891320315,0.7083602679039531,0.9014245130414938
42,adni_to_nacc,apis_v2,complete,source_val,2,42,42,42,f6dfbd8126a812447905c3748c2fcdda2d69510c942135b29d0f03fab209b9c5,0.6802479397966114,0.8538461538461539,0.9192307692307693,0.8471760797342194,0.8076923076923077,0.9,0.8478260869565217,0.12492209762665603,0.1109166702652816,0.2571428571428571,0.7428571428571429,46,46,0.8470347155255544,0.9139344262295082,0.8449519230769231,0.8088235294117647,0.8852459016393442,0.8449612403100775,0.13307023758837916,0.10349146478859954,0.2633333333333333,0.7366666666666667,46,129,0.7461538461538462,0.9423076923076923,0.8287980769230768,0.9885096153846155,0.7386363636363636,0.9345040341718083,0.6538461538461539,0.9615384615384616,0.75,1.0,0.7391304347826086,0.9347826086956522,0.05295143156548261,0.21382043619469465,0.05338084048898132,0.21561727364946692,0.0,0.6341666666666669,0.3658333333333335,1.0
42,adni_to_nacc,apis_v2,complete,source_test,2,42,42,42,f6dfbd8126a812447905c3748c2fcdda2d69510c942135b29d0f03fab209b9c5,0.4581352952830455,0.8173076923076923,0.9461538461538461,0.8206627680311891,0.8846153846153846,0.75,0.8260869565217391,0.12145437373343895,0.12691043190442136,0.125,0.875,46,46,0.8303571428571428,0.9503348214285715,0.8248905565978737,0.9107142857142857,0.75,0.825,0.12869008959597236,0.11402455170949297,0.23140495867768596,0.768595041322314,46,120,0.7287019230769232,0.9309134615384616,0.8883653846153847,0.9923076923076923,0.730874060150376,0.93325573211337,0.7692307692307693,1.0,0.6,0.9012500000000003,0.7391304347826086,0.9347826086956522,0.05423389529665269,0.18738139528104097,0.053120039537063,0.20516649551716623,0.0,0.5,0.5,1.0
42,nacc_to_adni,ce_only,complete,target,2,42,42,42,f6dfbd8126a812447905c3748c2fcdda2d69510c942135b29d0f03fab209b9c5,0.7452290994835147,0.7717441860465116,0.8974418604651162,0.777370979418761,0.9534883720930233,0.59,0.7947598253275109,0.1634842670993912,0.13631386318313565,0.1960252935862692,0.8039747064137308,229,229,0.7695289589442815,0.8885401392961877,0.758578385465443,0.94375,0.5953079178885631,0.7639939485627837,0.1891324675046535,0.1455414216745639,0.21457684008631017,0.7854231599136898,229,661,0.722295542635659,0.8245242248062016,0.8586531007751937,0.9287054263565891,0.7242285186417564,0.8324307659766282,0.9147286821705426,0.9844961240310077,0.49975,0.6802500000000001,0.7467248908296943,0.8427947598253275,0.1309613463003982,0.19039520550003097,0.09417096725304437,0.17974986072515636,0.12747828808875336,0.3041304186827293,0.6958695813172707,0.8725217119112467
42,nacc_to_adni,ce_only,complete,source_val,2,42,42,42,f6dfbd8126a812447905c3748c2fcdda2d69510c942135b29d0f03fab209b9c5,0.9560340735627982,0.7761987794245859,0.9394943330427201,0.6376598867687147,0.9459459459459459,0.6064516129032258,0.671875,0.24680450944735133,0.21459632965787828,0.15037593984962405,0.849624060150376,192,192,0.7683161181840019,0.9413884218111939,0.6296435742971886,0.9565217391304348,0.580110497237569,0.6563876651982379,0.2526291634035549,0.2284651624473706,0.16666666666666674,0.8333333333333333,192,227,0.7124673060156931,0.8187445510026156,0.8895771578029642,0.9743984306887532,0.5777621984045417,0.692312462852419,0.8641891891891893,1.0,0.5290322580645161,0.6774193548387096,0.6041666666666666,0.729296875,0.19953913771665674,0.29188555136397837,0.16153365136835615,0.2842224797098121,0.058602941176470635,0.3572767857142858,0.6427232142857142,0.9413970588235294
42,nacc_to_adni,ce_only,complete,source_test,2,42,42,42,f6dfbd8126a812447905c3748c2fcdda2d69510c942135b29d0f03fab209b9c5,0.8706606188100852,0.7935483870967741,0.9595466434176112,0.6380346412159774,1.0,0.5870967741935483,0.6666666666666666,0.23698295648046175,0.2192075054626912,0.10526315789473673,0.8947368421052633,192,192,0.8015873015873016,0.967714069754886,0.6594746179820294,1.0,0.6031746031746031,0.6848739495798319,0.23010752979801405,0.20566988091508887,0.09999999999999998,0.9,192,238,0.7548387096774194,0.8260483870967742,0.9300523103748909,0.981355710549259,0.5842735042735042,0.6839425162886101,1.0,1.0,0.5096774193548387,0.6520967741935485,0.6041666666666666,0.7191406250000001,0.1953221869042109,0.2830435579468425,0.1801011736562941,0.2882373901084066,0.0399615384615385,0.27797619047619054,0.7220238095238095,0.9600384615384615
42,nacc_to_adni,mixstyle,complete,target,2,42,42,42,f6dfbd8126a812447905c3748c2fcdda2d69510c942135b29d0f03fab209b9c5,0.528565319610105,0.805968992248062,0.9074418604651163,0.7986620795107033,0.751937984496124,0.86,0.7991266375545851,0.1362564586376,0.09327890432894267,0.1428571428571428,0.8571428571428572,229,229,0.8138013196480938,0.9097507331378298,0.8143258426966291,0.7625,0.8651026392961877,0.8154311649016641,0.1419314498236369,0.11004428946484955,0.11912459526940467,0.8707743946295852,229,661,0.7528013565891473,0.8559777131782946,0.8709922480620155,0.9419418604651164,0.7456071073116405,0.8508176957676636,0.6742248062015503,0.8217054263565892,0.8,0.93,0.7467248908296943,0.8516375545851529,0.10504251696219714,0.16912445659595254,0.05503003298417006,0.13892741759848043,0.1036601169374173,0.44583333333333364,0.5541666666666669,0.8963398830625827
42,nacc_to_adni,mixstyle,complete,source_val,2,42,42,42,f6dfbd8126a812447905c3748c2fcdda2d69510c942135b29d0f03fab209b9c5,0.422927700449839,0.8608544027898867,0.9229293809938971,0.8201966599032309,0.8378378378378378,0.8838709677419355,0.875,0.10104171288987007,0.08758447517175239,0.17003446115288234,0.819548872180451,192,192,0.8577948594763392,0.9154455921210666,0.8253846153846154,0.8260869565217391,0.8895027624309392,0.8766519823788547,0.10894680051405456,0.11344972108429222,0.21127060074428505,0.7676767676767676,192,227,0.7829991281604185,0.9239755884917176,0.8526809067131649,0.9696687009590235,0.7479653452349699,0.8852751196172249,0.7020270270270271,0.9459459459459459,0.832258064516129,0.9354838709677419,0.8279947916666667,0.9270833333333334,0.06514897885178912,0.13513794549113128,0.052161757253472586,0.12599340422699845,0.06295138888888882,0.4718131868131867,0.5267857142857143,0.9333739837398374
